id,ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,ad_snapshot_url,currency,funding_entity,page_id,page_name,impression_range,spend_range,platforms
739284143235653,2019-12-11T13:31:54+0000,We know who you can trust on the issues that matter. #FarryforNorthDown,allianceparty.org,"The Alliance Party Of Northern Ireland is a political party in Northern Ireland. We believe in a shared society, free from intimidation, discrimination and fear, where everyone is safe, can play their part and is treated fairly and with respect. We believe in a society for everyone.",Demand Better. Vote Alliance.,2019-12-11T13:31:54+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=739284143235653&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
1223035564748024,2019-12-11T13:31:54+0000,"Do you want a positive, progressive and pro-Remain MP or 5 years of the DUP?",allianceparty.org,,Demand Better. Vote Alliance.,2019-12-11T13:31:54+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=1223035564748024&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"1000,1999","0,99","facebook,instagram"
1595037210637601,2019-12-11T13:31:54+0000,On the 12th December. Vote Stephen Farry.,allianceparty.org,,Demand Better. Vote Alliance,2019-12-11T13:31:54+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=1595037210637601&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"7000,7999","0,99","facebook,instagram"
2538096433129094,2019-12-11T13:31:54+0000,We know who you can trust on the issues that matter. #FarryforNorthDown,allianceparty.org,"The Alliance Party Of Northern Ireland is a political party in Northern Ireland. We believe in a shared society, free from intimidation, discrimination and fear, where everyone is safe, can play their part and is treated fairly and with respect. We believe in a society for everyone.",Demand Better. Vote Alliance.,2019-12-11T13:31:54+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=2538096433129094&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
505040850106954,2019-12-11T13:31:00+0000,Our economy can’t take 5 more years of DUP hard Brexit chaos.,allianceparty.org,Find out the true impact of the DUP's attitude to Brexit.,Demand More. Vote Alliance,2019-12-11T13:31:00+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=505040850106954&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
831216003974241,2019-12-11T13:31:00+0000,Our economy can’t take 5 more years of DUP hard Brexit chaos.,allianceparty.org,Find out the true impact of the DUP's attitude to Brexit.,Demand More. Vote Alliance,2019-12-11T13:31:00+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=831216003974241&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"3000,3999","0,99","facebook,instagram"
1365545390283927,2019-12-11T13:13:07+0000,"A pre-polling day message from your North Down Alliance candidate Dr. Stephen Farry - 

'The General Election on Thursday will be absolutely critical to determining the future direction for both Northern Ireland and the wider UK.
 
Brexit lies at the heart of this election. There is a huge decision for the next Parliament to make. I want to be your MP who joins with many others in giving the people of the UK the chance to have their say again on the final deal, with the option to Remain on the ballot.
 
Yet, this election is about so much more. It is about sending a signal to get the Assembly restored, and in particular to fix the ever deepening crisis in our health service, plus accelerating how we tackle Climate Change.
 
Lady Hermon has been a great servant over the past 18 years. It is important that North Down continues to be represented by an MP that is progressive, inclusive and pro-European. The DUP don’t reflect the values of this constituency.
 
I have served the North Down area through different elected office, including as Minister for Employment & Learning.
 
With North Down now a straight contest between the DUP and me, I would be very grateful for your support on Thursday.'",www.allianceparty.org,,Farry for North Down,2019-12-11T13:13:15+0000,2019-12-12T13:13:07+0000,https://www.facebook.com/ads/archive/render_ad/?id=1365545390283927&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"5000,5999","0,99","facebook,instagram"
588542665232886,2019-12-10T16:52:31+0000,We know who you can trust on the issues that matter. #FarryforNorthDown,allianceparty.org,"The Alliance Party Of Northern Ireland is a political party in Northern Ireland. We believe in a shared society, free from intimidation, discrimination and fear, where everyone is safe, can play their part and is treated fairly and with respect. We believe in a society for everyone.",Demand Better. Vote Alliance.,2019-12-10T16:52:31+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=588542665232886&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"4000,4999","0,99","facebook,instagram"
794734660954551,2019-12-10T16:52:31+0000,On the 12th December. Vote Stephen Farry.,allianceparty.org,,Demand Better. Vote Alliance,2019-12-10T16:52:31+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=794734660954551&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"4000,4999","0,99","facebook,instagram"
1036734916670240,2019-12-10T16:52:31+0000,We know who you can trust on the issues that matter. #FarryforNorthDown,allianceparty.org,"The Alliance Party Of Northern Ireland is a political party in Northern Ireland. We believe in a shared society, free from intimidation, discrimination and fear, where everyone is safe, can play their part and is treated fairly and with respect. We believe in a society for everyone.",Demand Better. Vote Alliance.,2019-12-10T16:52:31+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=1036734916670240&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"2000,2999","0,99","facebook,instagram"
1912924968853523,2019-12-10T16:52:31+0000,We know who you can trust on the issues that matter. #FarryforNorthDown,allianceparty.org,"The Alliance Party Of Northern Ireland is a political party in Northern Ireland. We believe in a shared society, free from intimidation, discrimination and fear, where everyone is safe, can play their part and is treated fairly and with respect. We believe in a society for everyone.",Demand Better. Vote Alliance.,2019-12-10T16:52:31+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=1912924968853523&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"5000,5999","100,199","facebook,instagram"
467212027314672,2019-12-10T16:51:19+0000,"Just some of the nonsense we’ve seen over the last few weeks. Don’t let loyalist trolls and their 👉fake news👈 tell you how to vote. On December 12th, Demand Better.",allianceparty.org,Fake news is everywhere. Understand the facts and make the right choice on 12th December.,Demand Better. Vote Alliance,2019-12-10T16:51:19+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=467212027314672&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"30000,34999","500,599","facebook,instagram"
527919574723982,2019-12-10T16:51:19+0000,Alliance has always led the way on openness and transparency.,allianceparty.org/democracy,"We believe that Northern Ireland deserves a functioning, stable Assembly. Local decision-making, which shapes and delivers services in a way which takes account of local circumstances whilst being accountable at the local level, is vital in order to build confidence in our political system. Moreover, it provides a framework to manage and reconcile our political and societal divisions.",Demand Better. Vote Alliance.,2019-12-10T16:51:19+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=527919574723982&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"2000,2999","0,99","facebook,instagram"
572025536907245,2019-12-10T16:51:19+0000,"Here are our plans for a stronger, fairer economy.",allianceparty.org/economy,"Alliance is clear that robust and sustainable public spending is essential to underpin economic growth and sustain quality public services. Without a responsible and mature approach to expenditure, we are putting at risk our ability to deliver the sort of economy and society we want.",Demand Better. Vote Alliance.,2019-12-10T16:51:19+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=572025536907245&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
959905594393268,2019-12-10T16:51:19+0000,Your Health Service is on the line in this election. Vote Alliance to protect the NHS.,allianceparty.org/health,Health and Social Care in Northern Ireland should be universal and free at the point of use. This is essential in order to secure a fair and equal society; but it is also important for our economy that people are as healthy and active as possible. Some key values underline Alliance's approach to the...,Demand Better. Vote Alliance.,2019-12-10T16:51:19+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=959905594393268&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
2399910680320184,2019-12-10T16:51:19+0000,Here are our policies to protect animals 🧸🧸🧸,allianceparty.org/animal-welfare,"Alliance has always prioritised animal welfare and sought to tackle cruelty against animals. People who show such brutality are not only a danger to the animals involved, but potentially to our society as a whole.",Demand Better. Vote Alliance.,2019-12-10T16:51:19+0000,2019-12-13T02:00:00+0000,https://www.facebook.com/ads/archive/render_ad/?id=2399910680320184&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
610308903046726,2019-12-10T16:19:08+0000,Our public sector workers deserve fair pay – now!,allianceparty.org,,Demand Better. Vote Alliance.,2019-12-10T16:19:08+0000,2019-12-13T03:31:32+0000,https://www.facebook.com/ads/archive/render_ad/?id=610308903046726&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"6000,6999","0,99","facebook,instagram"
444780039794752,2019-12-10T15:05:35+0000,"The only cross-community, progressive and genuinely pro-Remain choice for South Antrim. This Thursday, vote John Blair for South Antrim.",allianceparty.org,,Demand Better. Vote Alliance.,2019-12-10T15:05:35+0000,2019-12-13T02:00:22+0000,https://www.facebook.com/ads/archive/render_ad/?id=444780039794752&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"20000,24999","200,299","facebook,instagram"
417744292441268,2019-12-10T13:02:31+0000,Lagan Valley is a straight race between the DUP or Alliance. #VoteEastwood #VoteAlliance,www.allianceparty.org,,Eastwood X,2019-12-10T13:03:01+0000,2019-12-12T13:03:01+0000,https://www.facebook.com/ads/archive/render_ad/?id=417744292441268&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"7000,7999","0,99","facebook,instagram"
653086452181717,2019-12-10T00:36:18+0000,There is no such thing as a sensible Brexit 🛑,allianceparty.org/Brexit,"We recognise that in this modern, globalised world we face many transnational challenges from climate change to the regulation of the internet, and we are stronger through co-operation and pooling our sovereignty. The European Union allows us to face those challenges together.",Demand Better. Vote Alliance.,2019-12-10T00:36:18+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=653086452181717&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
1180493865487726,2019-12-10T00:36:18+0000,This needs to be the Climate Election. 🌲,allianceparty.org/environment,"The world is facing a climate emergency with potentially disastrous consequences for human existence - consequences that are already being experienced by some of the most fragile species and most vulnerable people on earth. It is vital that all regions, and nations, work together to urgently reduce carbon emissions and mitigate the impact of climate change.",Demand Better. Vote Alliance,2019-12-10T00:36:18+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=1180493865487726&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
443439563249307,2019-12-10T00:36:14+0000,We cannot pass the chaos of Brexit onto the next generation. We need a People’s Vote.,allianceparty.org/brexit,"Alliance is a progressive, internationalist and pro-European party.
We recognise that in this modern, globalised world we face many transnational challenges from climate change to the regulation of the internet, and we are stronger through co-operation and pooling our sovereignty. The European Union allows us to face those challenges together.",Demand Better. Vote Alliance,2019-12-10T00:36:14+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=443439563249307&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
558498894973529,2019-12-10T00:36:14+0000,They’re voting. Are you? 🤔,allianceparty.org/why-vote, ,Demand Better. Vote Alliance,2019-12-10T00:36:14+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=558498894973529&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
736442383536214,2019-12-10T00:35:46+0000,"The future of your Health Service is on the line in this election. 
Let's do something about it. 👊",allianceparty.org/your-NHS,Health and Social Care in Northern Ireland should be universal and free at the point of use. This is essential in order to secure a fair and equal society; but it is also important for our economy that people are as healthy and active as possible.,Demand Better. Vote Alliance,2019-12-10T00:35:46+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=736442383536214&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
1077454399270261,2019-12-10T00:35:46+0000,"YOU deserve a functioning Government

Here are our plans to reform the Assembly.",ALLIANCEPARTY.ORG/WHY-VOTE,"Local decision-making, which shapes and delivers services in a way which takes account of local circumstances whilst being accountable at the local level, is vital in order to build confidence in our political system.",Demand Better. Vote Alliance,2019-12-10T00:35:46+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=1077454399270261&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
1312646165584351,2019-12-10T00:35:46+0000,"The future of your Health Service is on the line in this election. 
Let's do something about it. 👊",fb.me,"Health and Social Care in Northern Ireland should be universal and free at the point of use. This is essential in order to secure a fair and equal society; but it is also important for our economy that people are as healthy and active as possible. Some key values underline Alliance's approach to the health service. Respect for individuals and their dignity is essential, so services should be patient-centred and flexible enough to meet everyone's demands.",Demand Better. Vote Alliance,2019-12-10T00:35:46+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=1312646165584351&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
1452372644929587,2019-12-10T00:35:46+0000,What do you want for Christmas?,allianceparty.org,"Better is possible. But it isn’t inevitable.
Alliance wants to build a better society for everyone in it. But we need your help to do so.",Demand Better. Vote Alliance.,2019-12-10T00:35:46+0000,2020-01-03T22:01:24+0000,https://www.facebook.com/ads/archive/render_ad/?id=1452372644929587&access_token=EAAP78RrDr0YBAJO84WSb9lgAlJAo6uAHYLt6HWWuDVEWkHZB18lxzYDejdL0EYEUu9OFMnkQQzcJ5L1Tw5NpnZBG8hQFdswU7au5TZB3Lt73GVZCwGmXZA2dYTFdZCNxZCZCHsOP2NffdPi2HngmhrKrZAIFiwjimrc3aMx6MYODJIz5VoxHHnOPqkYMUbdxSfrn7ZBYmOhUz27X04ZCOhXPJdFdLyZCDSsHp2USSxSib48lLUZAnxqXnZA8y5,GBP,Alliance Party of Northern Ireland,10642639740,Alliance Party of Northern Ireland,"0,999","0,99","facebook,instagram"
